otu_id	kingdom	phylum	class	order	family	genus	species
OTU2268	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Variibacter	
OTU2269	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales	Gaiellaceae	Gaiella	
OTU2270	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU2272	Bacteria	Acidobacteria	Holophagae	Subgroup 7			
OTU2273	Bacteria	Gemmatimonadetes	Gemmatimonadetes	AT425-EubC11 terrestrial group			
OTU2276	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter	
OTU2277	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae		
OTU2278	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
OTU2281	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
OTU2283	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Zymomonas	
OTU2285	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae		
OTU2287	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	
OTU2288	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas viridiflava
OTU2290	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae		
OTU2292	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Variibacter	
OTU2295	Bacteria	Acidobacteria	Holophagae	Subgroup 7			
OTU2297	Bacteria	Acidobacteria	Holophagae	Subgroup 10	ABS-19		
OTU2301	Bacteria						
OTU2303	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Aminobacter	
OTU2304	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae		
OTU2306	Bacteria						
OTU2307	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	Acidobacteriaceae (Subgroup 1)		
OTU2310	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales			
OTU2313	Bacteria	Gemmatimonadetes	Gemmatimonadetes	BD2-11 terrestrial group			
OTU2315	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	
OTU2318	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae		
OTU2319	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
OTU2320	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	
OTU2321	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
OTU2322	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax	
OTU2323	Bacteria	Actinobacteria	Thermoleophilia	Gaiellales			
OTU2324	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae		
OTU2326	Bacteria	Gemmatimonadetes	Gemmatimonadetes	AT425-EubC11 terrestrial group			
OTU2327	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU2328	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU2329	Bacteria	Proteobacteria					
OTU2330	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	
OTU2335	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	
OTU2337	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae		
OTU2339	Bacteria	Acidobacteria	Holophagae	Subgroup 7			
OTU2341	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Roseomonas	
OTU2343	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae		
OTU2344	Bacteria	Armatimonadetes	Armatimonadia	Armatimonadales			
OTU2346	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales			
OTU2347	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	BIrii41		
OTU2348	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales			
OTU2350	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae		
OTU2356	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	
OTU2357	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	
OTU2358	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42		
OTU2361	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Rathayibacter	
OTU2363	Bacteria	Acidobacteria	Acidobacteria	Subgroup 3		Bryobacter	
OTU2364	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	
OTU2366	Bacteria	Actinobacteria	Actinobacteria				
OTU2368	Bacteria	Proteobacteria	Alphaproteobacteria				
OTU2370	Bacteria	Proteobacteria	Alphaproteobacteria				
OTU2372	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales			
OTU2373	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae		
OTU2376	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae		
OTU2377	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales			
OTU2379	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU2380	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU2383	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	I-10		
OTU2384	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	
OTU2385	Bacteria	Nitrospirae	Nitrospira	Nitrospirales	Nitrospiraceae	Nitrospira	
OTU2386	Bacteria						
OTU2387	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Shinella	
OTU2389	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae		
OTU2390	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
OTU2392	Bacteria	Elusimicrobia	Elusimicrobia	Lineage IIa			
OTU2394	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	
OTU2396	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Ferruginibacter	uncultured Bacteroidetes bacterium
OTU2398	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio	
OTU2400	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Aminobacter	
OTU2401	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU2403	Bacteria	Gemmatimonadetes	Gemmatimonadetes	AT425-EubC11 terrestrial group			
OTU2407	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae		
OTU2408	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales			
OTU2411	Bacteria						
OTU2412	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	alphaI cluster		
OTU2413	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU2414	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
OTU2416	Bacteria	Proteobacteria	TA18				
OTU2417	Bacteria	Gemmatimonadetes	Gemmatimonadetes	AT425-EubC11 terrestrial group			
OTU2418	Bacteria	Armatimonadetes	uncultured Armatimonadetes bacterium				
OTU2420	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU2422	Bacteria						
OTU2423	Bacteria	Proteobacteria					
OTU2426	Bacteria						
OTU2427	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	BIrii41		
OTU2428	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae		
OTU2431	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Propionibacterium	
OTU2432	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Kribbella	
OTU2433	Bacteria						
OTU2435	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU2439	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
OTU2442	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Rhodopseudomonas	
OTU2443	Bacteria	Actinobacteria	Actinobacteria				
OTU2445	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales			
OTU2448	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
OTU2451	Bacteria	Actinobacteria	Actinobacteria				
OTU2453	Bacteria	Proteobacteria					
OTU2455	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
OTU2457	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae		
OTU2458	Bacteria	Acidobacteria	Acidobacteria	Subgroup 5			
OTU2459	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	
OTU2462	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU2463	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae		
OTU2464	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae		
OTU2467	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	
OTU2469	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Pseudospirillum	
OTU2471	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	
OTU2474	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Herbiconiux	
OTU2475	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU2477	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	
OTU2480	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Ferruginibacter	
OTU2481	Bacteria						
OTU2483	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
OTU2484	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae		
OTU2487	Bacteria	Proteobacteria					
OTU2488	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	7B-8		
OTU2491	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Phyllobacterium	
OTU2492	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae		
OTU2493	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae		
OTU2495	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU2497	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
OTU2498	Bacteria	Acidobacteria	Holophagae	Subgroup 7			
OTU2500	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae		
OTU2501	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU2502	Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae		
OTU2503	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Skermanella	
OTU2504	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	
OTU2505	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae		
OTU2506	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae		
OTU2507	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae		
OTU2510	Bacteria	Proteobacteria	Betaproteobacteria	Methylophilales	Methylophilaceae		
OTU2511	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae		
OTU2512	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	
OTU2517	Bacteria	Actinobacteria	Actinobacteria	Micrococcales			
OTU2522	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae		
OTU2523	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	Sandaracinus	
OTU2525	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales			
OTU2526	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
OTU2527	Bacteria	Acidobacteria	Holophagae	Subgroup 7			
OTU2528	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	MNG7		
OTU2529	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	
OTU2530	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
OTU2531	Bacteria	Proteobacteria	Deltaproteobacteria	Oligoflexales			
OTU2533	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae		
OTU2535	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
OTU2536	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
OTU2538	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	
OTU2539	Bacteria	Actinobacteria	Actinobacteria				
OTU2540	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	Roseiflexus	
OTU2542	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU2543	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	SD04E11		
OTU2544	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae		
OTU2545	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	BIrii41		
OTU2548	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae		
OTU2550	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter	
OTU2553	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae		
OTU2555	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
OTU2557	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfurellales	Desulfurellaceae		
OTU2558	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
OTU2561	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	
OTU2562	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae		
OTU2564	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
OTU2567	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
OTU2568	Bacteria	Proteobacteria	Gammaproteobacteria				
OTU2570	Bacteria						
OTU2571	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae		
OTU2572	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bosea	
OTU2576	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42		
OTU2578	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	
OTU2581	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	
OTU2584	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	
OTU2587	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Aeromicrobium	
OTU2588	Bacteria	Actinobacteria	Actinobacteria				
OTU2589	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae		
OTU2595	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadales Incertae Sedis	Acidibacter	
OTU2597	Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera	
OTU2599	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
OTU2602	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Byssovorax	
OTU2603	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae		
OTU2604	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales			
OTU2605	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
OTU2606	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU2608	Bacteria						
OTU2611	Bacteria	Acidobacteria	Acidobacteria	Subgroup 3		Bryobacter	
OTU2612	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU2613	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Aureimonas	
OTU2615	Bacteria						
OTU2616	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Agrobacterium tumefaciens
OTU2617	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae		
OTU2618	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae		
OTU2619	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales			
OTU2620	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	
OTU2621	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Terrimonas	
OTU2623	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	
OTU2624	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio	
OTU2626	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales			
OTU2627	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Adhaeribacter	
OTU2629	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Amaricoccus	
OTU2630	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus ehimensis
OTU2631	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	
OTU2632	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	
OTU2634	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	Aquipuribacter	
OTU2637	Bacteria	Actinobacteria	Actinobacteria				
OTU2638	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	
OTU2641	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae		
OTU2642	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Rhodopseudomonas	
OTU2643	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
OTU2645	Bacteria	Proteobacteria	Alphaproteobacteria				
OTU2646	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	
OTU2648	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Nakamurellaceae	Nakamurella	
OTU2650	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Rathayibacter	
OTU2651	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
OTU2652	Bacteria	Proteobacteria					
OTU2653	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales			
OTU2655	Bacteria	Proteobacteria					
OTU2656	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	
OTU2657	Bacteria	Proteobacteria	Betaproteobacteria	Methylophilales	Methylophilaceae		
OTU2659	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Saprospiraceae		
OTU2660	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae		
OTU2661	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	
OTU2662	Bacteria						
OTU2664	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae		
OTU2666	Bacteria	Proteobacteria	Betaproteobacteria				
OTU2669	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae		
OTU2670	Bacteria						
OTU2672	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	
OTU2673	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU2674	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae		
OTU2675	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae		
OTU2677	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	
OTU2678	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae		
OTU2679	Bacteria	Acidobacteria	Acidobacteria	Subgroup 3		Candidatus Solibacter	
OTU2685	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales			
OTU2686	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Aeromicrobium	
OTU2687	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	
OTU2691	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae		
OTU2694	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae		
OTU2695	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	MNG7		
OTU2696	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Adhaeribacter	
OTU2698	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae		
OTU2699	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales			
OTU2700	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	
OTU2701	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU2702	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
OTU2705	Bacteria	Chlorobi	Chlorobia	Chlorobiales	OPB56		
OTU2707	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae		
OTU2710	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales Incertae Sedis	Rhizomicrobium	
OTU2711	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Ohtaekwangia	
OTU2712	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae		
OTU2713	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae		
OTU2714	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales			
OTU2716	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales			
OTU2717	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae		
OTU2718	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	
OTU2719	Bacteria	Proteobacteria					
OTU2721	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	
OTU2722	Bacteria	Actinobacteria	Actinobacteria				
OTU2723	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae		
OTU2724	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	
OTU2726	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	uncultured Asticcacaulis sp.
OTU2730	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae		
OTU2733	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae		
OTU2735	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillales Incertae Sedis	Geminicoccus	
OTU2737	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	
